Unnamed: 0_x,Contact_ID,Source_Folder_x,Q1_Topic_Introduced_By,Q2_Price_Increase_Introduction,Q3_Renewal_Fee_Mentioned,Q4_Percentage_Price_Increase_Mentioned,Q5_Monetary_Price_Increase_Mentioned,Q6_Price_Range_Mentioned,Q7_Customer_Asked_For_Justification,Q10_Customer_Response,Q11_Desire_To_Cancel,Q12_Discount_Offered,Q14_Agent_Response_To_Cancel,Previous_Year_Price,Current_Year_Price,Unnamed: 0_y,Start_Date,Prospect Outcome,Prospect Status,Prospect Renewal Date,Renewal Month,Payment Method,Renewal Score at release,Proforma Membership Status,Anchor or Indie,Anchor Group,Proforma Approved Lists,Tenure (Years),Tenure Group,Band,Date Paid,Payment Timeframe,Payment Time Frame 2,Payment Time Frame 3,Total Net Paid,Starting Net,Auto Renewal - Proforma Release,Now on Auto Renewal,Process,Unnamed: 0,Source_Folder_y,Explicit_Competitor_Mention,Implied_Competitor_Mention,Explicit_Switching_Intent,Implied_Switching_Intent,Competitor_Names_Listed,Mentioned_Alcumus_Competitors
2690,539384889513,24_09_2024,Agent,The price increase was introduced as part of the membership renewal process.,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,6403.0,2024-09-24,Won,Renewed,2024-10-18,2024-10-01,CARD,27.5,Accredited,Anchored,4-9,4.0,6.0,4+,Band C2,2024-10-22 12:39:20.220,4.0,Within 13 Days After Renewal,Paid Late,1069.0,1069.0,1.0,1.0,process,2740,24_09_2024,No,No,No,No,COMP_NO,No
2691,539384890057,24_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2741,24_09_2024,No,No,No,No,COMP_NO,No
2692,539384892056,24_09_2024,Agent,The price increase was introduced as a reminder for the renewal payment.,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,6453.0,2024-09-24,Won,Renewed,2024-10-12,2024-10-01,CARD,28.0,Accredited,Anchored,3,3.0,9.0,4+,Band C2,2024-10-12 04:00:44.120,0.0,On Renewal Date,Paid on Time,949.0,949.0,1.0,1.0,process,2742,24_09_2024,No,No,No,No,COMP_NO,No
2693,539384897966,24_09_2024,Agent,The price increase was introduced as a renewal fee for the membership.,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Applicable,Not Applicable,Not Applicable,4119.0,2024-09-24,Won,Renewed,2024-10-18,2024-10-01,CARD,26.0,Accredited,Anchored,1,1.0,2.0,2,Band F2,2024-10-18 04:00:31.520,0.0,On Renewal Date,Paid on Time,2139.0,2139.0,1.0,1.0,process,2745,24_09_2024,No,No,No,No,COMP_NO,No
2694,539384902469,24_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2746,24_09_2024,No,No,No,No,COMP_NO,No
2695,539384906673,24_09_2024,Agent,The price increase was introduced as a routine check for the automatic renewal of the Safe Contractor service.,"Yes, £109.00",No,No,Not Discussed,No,Neutral,Renewed,Yes,Not Discussed,Not Applicable,Not Applicable,1784.0,2024-09-24,Won,Renewed,2024-10-15,2024-10-01,CARD,27.5,Accredited,Anchored,3,3.0,4.0,4+,Band C1,2024-10-15 04:01:07.303,0.0,On Renewal Date,Paid on Time,666.2,799.0,1.0,1.0,process,2747,24_09_2024,No,No,No,No,COMP_NO,No
2696,539384910840,24_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,1786.0,2024-09-24,Won,Renewed,2024-10-18,2024-10-01,CARD,25.0,Accredited,Independent,Independent,0.0,2.0,2,Band C2,2024-10-18 04:00:37.443,0.0,On Renewal Date,Paid on Time,949.0,949.0,1.0,1.0,process,2748,24_09_2024,No,No,No,No,COMP_NO,No
2697,539384913868,24_09_2024,Agent,The agent mentioned the new renewal fee amount and VAT.,"Yes, £718.80",No,Yes,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,5020.0,2024-09-24,Won,Renewed,2024-10-15,2024-10-01,CARD,27.0,Accredited,Anchored,2,2.0,5.0,4+,Band B,2024-10-15 04:01:07.637,0.0,On Renewal Date,Paid on Time,599.0,599.0,1.0,1.0,process,2749,24_09_2024,No,No,No,No,COMP_NO,No
2698,539384914624,24_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,4488.0,2024-09-24,Won,Renewed,2024-10-19,2024-10-01,CARD,24.5,Accredited,Anchored,1,1.0,1.0,1,Band C1,2024-10-19 04:00:44.457,0.0,On Renewal Date,Paid on Time,762.2,919.0,1.0,1.0,process,2750,24_09_2024,No,No,No,No,COMP_NO,No
2699,539384915850,24_09_2024,Agent,The agent mentioned a price increase and applied a discount.,"Yes, 524 plus VAT",No,No,Not Discussed,No,Positive,Renewed,Yes,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2751,24_09_2024,No,No,No,No,COMP_NO,No
2700,539384918566,24_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,1787.0,2024-09-24,Won,Renewed,2024-10-16,2024-10-01,WORLD PAY,27.5,Accredited,Anchored,2,2.0,21.0,4+,Band B,2024-10-08 11:43:25.643,-8.0,Within 13 Days Prior to Renewal,Paid Early,599.0,599.0,1.0,1.0,process,2752,24_09_2024,No,No,No,No,COMP_NO,No
2701,539384918650,24_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,1788.0,2024-09-24,Won,Renewed,2024-10-03,2024-10-01,CARD,27.5,Accredited,Anchored,4-9,5.0,6.0,4+,Band C1,2024-09-26 09:39:37.160,-7.0,Within 13 Days Prior to Renewal,Paid Early,799.0,799.0,1.0,1.0,process,2753,24_09_2024,No,No,No,No,COMP_NO,No
2702,539384918903,24_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,1789.0,2024-09-24,Won,Renewed,2024-10-15,2024-10-01,CARD,28.0,Accredited,Anchored,4-9,7.0,16.0,4+,Band E,2024-10-15 04:01:04.587,0.0,On Renewal Date,Paid on Time,1349.0,1349.0,1.0,1.0,process,2754,24_09_2024,No,No,No,No,COMP_NO,No
2703,539384921866,24_09_2024,Not Discussed,Not Discussed,"Yes, £522",No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2755,24_09_2024,No,No,No,No,COMP_NO,No
2704,539384922569,24_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,4635.0,2024-09-24,Won,Renewed,2024-10-18,2024-10-01,CARD,25.0,In Progress,Anchored,1,1.0,6.0,4+,Band C1,2024-10-18 04:00:33.430,0.0,On Renewal Date,Paid on Time,799.0,799.0,1.0,1.0,process,2756,24_09_2024,No,No,No,No,COMP_NO,No
2705,539384922587,24_09_2024,Agent,"The price increase was introduced as a new renewal fee, with the agent mentioning the original invoice amount and then offering a discounted rate.","Yes, £867.60",No,No,Not Discussed,Yes,Positive,Renewed,Yes,Not Discussed,Not Applicable,Not Applicable,4027.0,2024-09-24,Won,Renewed,2024-10-18,2024-10-01,CARD,27.5,Accredited,Anchored,3,3.0,6.0,4+,Band C2,2024-10-18 04:00:32.180,0.0,On Renewal Date,Paid on Time,867.6,949.0,1.0,1.0,process,2757,24_09_2024,No,No,No,No,COMP_NO,No
2706,539384922944,24_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,1790.0,2024-09-24,Lost,Not Value for Money,2024-10-20,2024-10-01,,23.5,Accredited,Independent,Independent,0.0,1.0,1,Band B,,,,,,704.0,1.0,0.0,process,2758,24_09_2024,No,No,No,No,COMP_NO,No
2707,539384924503,24_09_2024,Agent,The agent mentioned the price increase as part of the membership payment due on the 6th of October.,"Yes, £799",No,Yes,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,1791.0,2024-09-24,Won,Renewed,2024-10-06,2024-10-01,WORLD PAY,27.0,Accredited,Anchored,1,1.0,10.0,4+,Band C1,2024-10-06 04:01:07.947,0.0,On Renewal Date,Paid on Time,799.0,799.0,1.0,1.0,process,2759,24_09_2024,No,Yes,No,No,COMP_CO,Yes
2708,539384930771,24_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,1792.0,2024-09-24,Won,Renewed,2024-10-21,2024-10-01,CARD,23.0,Member Only,Anchored,1,1.0,3.0,3,Band B,2024-10-21 04:01:14.183,0.0,On Renewal Date,Paid on Time,684.0,684.0,1.0,1.0,process,2760,24_09_2024,No,No,No,No,COMP_NO,No
2709,539384944563,24_09_2024,Agent,"The price increase was introduced as a routine renewal payment confirmation, with the agent cross-referencing the customer's employee numbers to ensure correct pricing.",No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,1794.0,2024-09-24,Won,Renewed,2024-10-20,2024-10-01,CARD,27.0,Accredited,Anchored,2,2.0,5.0,4+,Band C1,2024-10-20 04:01:39.410,0.0,On Renewal Date,Paid on Time,799.0,799.0,1.0,1.0,process,2761,24_09_2024,No,No,No,No,COMP_NO,No
2710,538483286912,09_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2539,09_09_2024,No,No,No,No,COMP_NO,No
2711,538483292662,09_09_2024,Customer,"The price increase was introduced when the customer mentioned the invoice sent by Meadow Fletcher, stating the renewal payment was due shortly.","Yes, £1,759",No,Yes,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2540,09_09_2024,No,No,No,No,COMP_NO,No
2712,538483294606,09_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2762,09_09_2024,No,No,No,No,COMP_NO,No
2713,538483295555,09_09_2024,Agent,The price increase was introduced as part of the auto-renewal process for the membership.,"No,",No,No,Not Discussed,No,Neutral,Renewed,No,Not Applicable,Not Applicable,Not Applicable,62.0,2024-09-09,Won,Renewed,2024-10-06,2024-10-01,CARD,23.0,Member Only,Anchored,1,1.0,2.0,2,Band D,2024-10-01 12:03:16.753,-5.0,Within 13 Days Prior to Renewal,Paid Early,1159.0,1159.0,1.0,1.0,process,2763,09_09_2024,No,No,No,No,COMP_NO,No
2714,538484426002,10_09_2024,Agent,"The agent mentioned the price increase as part of the annual renewal process, stating the current price of £999 plus VAT.","Yes, £999",No,Yes,Not Discussed,Yes,Negative,Desired to Cancel,No,"The agent attempted to retain the customer by offering to send the invoice and calling back to discuss further, and also mentioned being confident in beating competitor prices.",Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2768,10_09_2024,Yes,Yes,No,Yes,COMP_CH,Yes
2715,538681781234,11_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2774,11_09_2024,No,No,No,No,COMP_NO,No
2716,538681887591,11_09_2024,Customer,"The customer mentioned the price rise, stating they won't pay £720 for the auto-renewal.","Yes, £720",No,Yes,Not Discussed,Yes,Negative,Desired to Cancel,Yes,The agent offered to cancel the auto-renewal and explore possible concessions on the fee.,Not Applicable,Not Applicable,129.0,2024-09-11,Won,Renewed,2024-10-08,2024-10-01,CARD,26.0,Accredited,Anchored,1,1.0,3.0,3,Band B,2024-10-28 11:53:00.000,20.0,Within 1 Month After Renewal,Paid Late,499.0,599.0,1.0,0.0,process,2779,11_09_2024,No,No,No,No,COMP_NO,No
2717,538681898109,11_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2780,11_09_2024,No,No,No,No,COMP_NO,No
2718,538681944581,11_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,Yes,Negative,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2783,11_09_2024,No,No,No,No,COMP_NO,No
2719,538682029641,11_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2785,11_09_2024,No,No,No,No,COMP_NO,No
2720,538682038521,11_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2786,11_09_2024,No,No,No,No,COMP_NO,No
2721,538682044786,11_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2787,11_09_2024,No,No,No,No,COMP_NO,No
2722,538682071592,11_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,6098.0,2024-09-11,Won,Renewed,2024-10-03,2024-10-01,BACS,25.5,In Progress,Anchored,1,1.0,10.0,4+,Band F1,2024-10-01 00:00:00.000,-2.0,Within 13 Days Prior to Renewal,Paid Early,1849.0,1849.0,1.0,0.0,process,2789,11_09_2024,No,No,No,No,COMP_NO,No
2723,538682122916,11_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2542,11_09_2024,No,No,No,No,COMP_NO,No
2724,538682123455,11_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2543,11_09_2024,No,No,No,No,COMP_NO,No
2725,538682126472,11_09_2024,Agent,"The price increase was introduced by stating the new renewal fee amount, which was compared to the previous year's fee.","Yes, £1,279",No,Yes,"£1,119 to £1,279",No,Neutral,Renewed,No,Not Discussed,"£1,119","£1,279",6420.0,2024-09-11,Won,Renewed,2024-10-03,2024-10-01,WORLD PAY,26.5,Accredited,Anchored,1,1.0,5.0,4+,Band D,2024-10-03 04:00:34.730,0.0,On Renewal Date,Paid on Time,1279.0,1279.0,1.0,1.0,process,2794,11_09_2024,No,Yes,No,No,COMP_NO,No
2726,538682131440,11_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2795,11_09_2024,No,No,No,No,COMP_NO,No
2727,538682144278,11_09_2024,Not Discussed,Not Discussed,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2545,11_09_2024,No,No,No,No,COMP_NO,No
2728,538682144432,11_09_2024,Agent,The price increase was introduced as part of the invoice for membership renewal.,"Yes, £799.44",No,Yes,Not Discussed,No,Neutral,Renewed,Yes,Not Discussed,Not Applicable,Not Applicable,6685.0,2024-09-11,Won,Renewed,2024-10-07,2024-10-01,CARD,27.0,Accredited,Anchored,3,3.0,2.0,2,Band C1,2024-09-11 15:12:31.307,-26.0,Within 1 Month Prior to Renewal,Paid Early,666.2,919.0,0.0,1.0,process,2799,11_09_2024,No,No,No,No,COMP_NO,No
2729,538682154763,11_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2546,11_09_2024,No,No,No,No,COMP_NO,No
2730,538682159645,11_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2800,11_09_2024,No,No,No,No,COMP_NO,No
2731,538682202734,11_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,142.0,2024-09-11,Won,Renewed,2024-10-01,2024-10-01,BACS,28.0,Accredited,Anchored,10+,12.0,9.0,4+,Band F1,2024-09-17 00:00:00.000,-14.0,Within 1 Month Prior to Renewal,Paid Early,1849.0,1849.0,0.0,0.0,process,2547,11_09_2024,No,No,No,No,COMP_NO,No
2732,538682255267,11_09_2024,Agent,The agent mentioned the price increase as part of the membership renewal fee.,"Yes, £684 plus VAT",No,Yes,Not Discussed,No,Neutral,Renewed,No,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2804,11_09_2024,No,No,No,No,COMP_NO,No
2733,538682453143,12_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Negative,Desired to Cancel,No,"The agent explained the necessity of having an SSIP for commercial work, highlighting the risk for clients without it.",Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2548,12_09_2024,No,Yes,No,Yes,COMP_NO,No
2734,538682464609,12_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2549,12_09_2024,No,No,No,No,COMP_NO,No
2735,538682506296,12_09_2024,Agent,The price increase was introduced as a new renewal fee amount after the agent checked the customer's membership details.,"Yes, £799",No,Yes,Not Discussed,Yes,Neutral,Renewed,Yes,Not Discussed,Not Applicable,Not Applicable,5619.0,2024-09-12,Won,Renewed,2024-10-27,2024-10-01,CARD,26.0,Accredited,Anchored,1,1.0,2.0,2,Band C1,2024-09-12 09:36:41.177,-45.0,1-2 Months Prior to Renewal,Paid Early,666.2,799.0,0.0,1.0,process,2550,12_09_2024,No,Yes,No,No,COMP_SM,Yes
2736,538682506564,12_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2809,12_09_2024,No,No,No,No,COMP_NO,No
2737,538682506676,12_09_2024,Customer,The price increase was not explicitly mentioned; the customer discussed economic climate and tightening their belts.,No,No,No,Not Discussed,No,Negative,Desired to Cancel,No,The agent did not attempt to retain the customer; the customer had already made the decision to cancel.,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2810,12_09_2024,No,Yes,No,Yes,COMP_NO,No
2738,538682563940,12_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Desired to Cancel,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2551,12_09_2024,No,Yes,No,Yes,COMP_NO,No
2739,538682568389,12_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,6455.0,2024-09-12,Won,Renewed,2024-10-09,2024-10-01,CARD,24.5,Member Only,Anchored,4-9,6.0,6.0,4+,Band C2,2024-09-12 10:23:01.717,-27.0,Within 1 Month Prior to Renewal,Paid Early,949.0,949.0,0.0,1.0,process,2552,12_09_2024,No,No,No,No,COMP_NO,No
2740,538682568835,12_09_2024,Agent,"The price increase was introduced as a standard cost of £599 plus VAT for the new company, with the addition of free assisted support service.","Yes, £599",No,Yes,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2813,12_09_2024,No,No,No,No,COMP_NO,No
2741,538682571556,12_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Desired to Cancel,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2814,12_09_2024,No,No,No,No,COMP_NO,No
2742,538682629684,12_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2553,12_09_2024,No,No,No,No,COMP_NO,No
2743,538682631670,12_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,152.0,2024-09-12,Won,Renewed,2024-10-09,2024-10-01,WORLD PAY,24.5,Accredited,Anchored,1,1.0,1.0,1,Band C1,2024-10-09 04:01:13.310,0.0,On Renewal Date,Paid on Time,919.0,919.0,1.0,1.0,process,2816,12_09_2024,No,No,No,No,COMP_NO,No
2744,538682644076,12_09_2024,Not Discussed,Not Discussed,"Yes, 860 quid (including 820 and 80 pence)",No,Yes,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2817,12_09_2024,No,Yes,No,No,COMP_NO,No
2745,538682665342,12_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2555,12_09_2024,No,No,No,No,COMP_NO,No
2746,538682666588,12_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,6730.0,2024-09-12,Won,Renewed,2024-10-23,2024-10-01,CARD,24.5,Accredited,Anchored,1,1.0,1.0,1,Band C1,2024-10-17 08:49:10.133,-6.0,Within 13 Days Prior to Renewal,Paid Early,919.0,919.0,0.0,1.0,process,2819,12_09_2024,No,No,No,No,COMP_NO,No
2747,538682668592,12_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2820,12_09_2024,No,No,No,No,COMP_NO,No
2748,538682669065,12_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2821,12_09_2024,No,No,No,No,COMP_NO,No
2749,538682698501,12_09_2024,Agent,The price increase was introduced as a result of a review of the customer's account and a change in their business circumstances.,"Yes, £579",No,No,Not Discussed,Yes,Neutral,"Desired to Cancel (initially), but later expressed a desire to continue",No,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2827,12_09_2024,No,No,No,No,COMP_CH,Yes
2750,538682699846,12_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2828,12_09_2024,No,No,No,No,COMP_NO,No
2751,538682722534,12_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,4223.0,2024-09-12,Won,Renewed,2024-10-18,2024-10-01,BACS,28.0,Accredited,Anchored,4-9,5.0,7.0,4+,Band E,2024-10-17 00:00:00.000,-1.0,Within 13 Days Prior to Renewal,Paid Early,1469.0,1469.0,0.0,0.0,process,2556,12_09_2024,No,Yes,No,No,COMP_CH,Yes
2752,538682768540,12_09_2024,Agent,The price increase was introduced by explaining the change in the customer's band from C1 to C2 due to an increase in employee numbers.,"Yes, £9.89 plus VAT",No,Yes,"£1,036.80 to £9.89",No,Neutral,Desired to Cancel,No,The agent attempted to retain the customer by explaining the reason for the price increase and offering to call back the next day to discuss further.,"£1,036.80",£9.89,,,,,,,,,,,,,,,,,,,,,,,,,2832,12_09_2024,No,No,No,Yes,COMP_NO,No
2753,538682769285,12_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,156.0,2024-09-12,Won,Renewed,2024-10-01,2024-10-01,BACS,26.5,Accredited,Anchored,1,1.0,6.0,4+,Band C2,2024-10-08 00:00:00.000,7.0,Within 13 Days After Renewal,Paid Late,949.0,949.0,0.0,0.0,process,2833,12_09_2024,No,No,No,No,COMP_NO,No
2754,538682776365,12_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2834,12_09_2024,Yes,No,No,No,COMP_NO,Yes
